1.43E+04
1.49E+04
1.56E+04
1.63E+04
1.70E+04
1.76E+04
1.83E+04
1.90E+04
1.97E+04
2.03E+04
2.10E+04
2.17E+04
2.24E+04
2.31E+04
2.38E+04
2.45E+04
2.52E+04
2.59E+04
2.66E+04
2.72E+04
